PRODUK,FARMASI,E-COMMERCE,TOKO,ALAMAT,KOTA,BOX,JUAL (UNIT TERKECIL),HARGA UNIT TERKECIL,VALUE,% DISC,KATEGORI,SOURCE,NAMA PRODUK E-COMMERCE,RATING (Khusus shopee dan toped dikali 20),JML ULASAN,DILIHAT,DESKRIPSI,TANGGAL OBSERVASI
,,TOKOPEDIA,Fabrica Clothier,,Kab. Bandung ,,1479,4500,,,Power Merchant,https://www.tokopedia.com/fabricaclothier/masker-kain-non-medis-2-ply-big-size-bahan-katun-cotton-bisa-dicuci-hitam-tali-kain?whid=0,"MASKER KAIN NON MEDIS 2 PLY BIG SIZE BAHAN KATUN COTTON BISA DICUCI - Hitam, TALI KAIN",100.0,103,6916,"Deskripsi MASKER KAIN NON MEDIS 2 PLY BIG SIZE BAHAN KATUN COTTON BISA DICUCI - Hitam, TALI KAIN
MASKER KAIN NON MEDIS (2 LAPIS) BIG SIZE


• Bahan 100% KATUN PREMIUM (100% COTTON COMBED)
Bukan bahan Polyester, Hyget apalagi Spunbound.
• DIJAMIN 100% Cotton, GARANSI UANG KEMBALI kalau bukan cotton
• Bentuk masker mengikuti bentuk wajah, tidak longgar sehingga lebih meminimalisir partikel
udara yang dihirup
• Ukuran BIG SIZE untuk dewasa (22cm x 16cm)
• Dapat dicuci dan dipakai lagi
• Dua Lapis (Ply)
MENGGUNAKAN 2 JENIS KAIN 100% COTTON PREMIUM 30S (Gramasi 150-160) DAN
24S (Gramasi 180-190). Jadi gramasi 2 lapis 330-350Gsm. Sehingga LEBIH TEBAL daripada
menggunakan bahan spunbound (60-75Gsm), Hyget(110-120Gsm) Polyester (130-140Gsm)
• Tidak Panas
• Tali Bahan Kain BUKAN karet
• Bagian dalam masker warna nya hitam / putih
• READY STOCK



MINIMUM PEMBELIAN 5 PCS (BOLEH CAMPUR DENGAN WARNA DAN MODEL LAINNYA)

ANAK https://bit.ly/2ZvoYhi

EARLOOP DEWASA :
HITAM & PUTIH https://bit.ly/2yovlYm
BIRU & HIJAU https://bit.ly/2A4fte0
KUNING & MERAH https://bit.ly/2zoysQv

HIJAB (HEADLOOP) https://bit.ly/3d2GAFe
3 PLY https://bit.ly/2zZwgyY
BIG SIZE 2 PLY https://bit.ly/3gi2OVo

PEMBELIAN DIBAWAH 5 PCS AKAN DITOLAK !!!


=============== JADWAL PENGIRIMAN ===============

- Order yang masuk sebelum jam 14.00 maka akan dikirim di hari yang sama.
- Order yang masuk di atas jam 14.00 akan dikirim keesokan harinya.
- Untuk HARI SABTU order sebelum jam 11.00 akan dikirimkan di hari yang sama, di atas jam 11.00 akan dikirimkan pada hari SENIN.
- Hari Minggu dan Hari Libur Nasional TIDAK ADA PENGIRIMAN
CATATAN TOKO
Kebijakan Pengembalian Produk
KEBIJAKAN PENGEMBALIAN DAN PENUKARAN PRODUK



Barang yang sudah dibeli BISA di retur / refund / tukar jika salah satu atau lebih poin dibawah terpenuhi :

Pihak Fabrica Clothier salah kirim barang atau warna.

Terdapat rusak atau cacat produk yang bukan disebabkan pihak ekspedisi ataupun pembeli, dan WAJIB memberikan bukti video pada SAAT membuka paket .



Barang yang sudah dibeli TIDAK BISA di retur / refund / tukar jika :

Kesalahan pembeli karena tidak membaca deskripsi atau catatan toko.

Pembeli sudah memberikan ulasan negatif ( < bintang 4 ).

Pembeli melakukan komplain dengan kata kata kasar, memaki, menjelekan toko dan tidak sopan.

Klaim yang diajukan 7 (tujuh) hari setelah pesanan diterima oleh pembeli.



Pihak Fabrica Clothier merekam semua proses pengemasan pesanan, apabila Pembeli memberikan bukti yang tidak sesuai dengan kondisi barang saat dikemas, maka pihak Fabrica Clothier berhak untuk menolak pengajuan klaim Pembeli.
03 Oct 2020 03:33 WIB
Selengkapnya
JADWAL PENGIRIMAN
DENGAN BERBELANJA DI TOKO KAMI BERARTI PEMBELI SUDAH MEMBACA DAN MENYETUJUI DENGAN KEBIJAKAN INI

Order yang masuk maka akan .

Order yang masuk akan dikirim .

Untuk order akan , 

29 Sep 2020 03:11 WIB
Selengkapnya",2020-10-24 13:26:13
,,TOKOPEDIA,diorama-shop,,Jakarta Barat ,,904,9999,,,Power Merchant,https://www.tokopedia.com/diorama-shop8/masker-rider-big-size-dewasa-earloop-2-lapis-per-pcs-biru?whid=0,Masker Rider Big Size Dewasa Earloop- 2 Lapis per Pcs - Biru,98.0,101,3626,"Deskripsi Masker Rider Big Size Dewasa Earloop- 2 Lapis per Pcs - Biru
Hai kk, Rider ngeluarin produk masker baru lagi nih yg lebih fashionable, Check it out

Masker Kain Merek Rider (Dari produsen pakaian dalam ternama) - Non Medis

- Model Big Size, cocok buat kk yg kekecilan pake masker regular
- Bahan Kain katun 100%
- Terdiri dari 2 lapis kain
- Lembut dan paling adem ketika dipakai, tidak membuat nafas jadi sesak
- Anti bacteria ( Mencegah bakteri berkembang biak )
- Bisa dicuci
- Menghindari debu dan droplet (percikan cairan)
- Untuk dewasa pria dan wanita
- Warna Navy dan Black, ready bs lgsg diorder
- Untuk qty grosir silahkan chat

Barang Ready ya ka, stock sesuai variasi dan selalu update silahkan langsung diorder :)",2020-10-24 13:26:17
,,TOKOPEDIA,PANCA WARNA PRINTING,,Kota Surabaya ,,102,10000,,,Power Merchant,https://www.tokopedia.com/pancawarnaprint/masker-katun-m3-big-size-harley-davidson-garis-orange-full-printing?whid=0,Masker Katun M3 BIG SIZE Harley Davidson Garis Orange full printing,98.0,25,1254,"Deskripsi Masker Katun M3 BIG SIZE Harley Davidson Garis Orange full printing
Kita ada 2tipe masker kain

M2 Poli
M3 katun

Poli lebih kilap & tebal tapi aga panas

Katun lebih tipis dan dingin di pake lebih nyaman

Masker katun M3 menutup hidung atas sampe dagu bawah

Pemakai terasa aman terlindungi

Info dan Pemesanan Hub :
PANCAWARNA PRINTING
Jln. Nanas 22 , Taman Mundu , Tambaksari , Surabaya
https://wa.me/6281232892652
>Klik Untuk Chat Wa Pricelist <

#cetakBagus #cetakmurah
#totebag #tasultah #tasseminar #tasprinting #lanyard #printshop #cetak #cetakkemasan #sublimationprinting #screenprinting #fullcolor #maskerkain #MaskerPrinting",2020-10-24 13:26:20
,,TOKOPEDIA,atomy pedia,,Jakarta Barat ,,995,48000,,,Power Merchant,https://www.tokopedia.com/atomy-pedia/masker-kain-ukuran-besar-protech-v2-premium-3-ply-mask-size-xl-motif-m208?whid=0,MASKER KAIN UKURAN BESAR PROTECH V2 PREMIUM 3 PLY MASK SIZE XL MOTIF - M208,100.0,282,24900,"Deskripsi MASKER KAIN UKURAN BESAR PROTECH V2 PREMIUM 3 PLY MASK SIZE XL MOTIF - M208
Harga Tertera Untuk 1 pc size XL.
untuk M dan L ada dilink berikut :
https://www.tokopedia.com/atomy-pedia/masker-kain-protech-v2-premium-3-ply-mask-motif

Premium Quality
- Water Repellent dan Dust Free AMAN DAN NYAMAN
- Breathable Ultra Comfort: nyaman digunakan TIDAK MEMBUAT SESAK
- Washable: dapat di cuci berulang UP TO 30 kali
- 100%Cotton: lapisan dalam 100% katun
- Earloop karet tidak mudah melar
- Full Coverage: tercover full dari pangkal hidung hingga dagu
- adjust Earloop to Headoop dan tali dapat disesuaikan
- mendapat accesoris tambahan untuk menjadikan earloop ke Headloop
- cocok untuk pengunaan jangka waktu lama dan untuk Para Hijabers.
- cocok untuk remaja

UKURAN XL Tinggi 16.5 cm Lebar 24cm

cara adjust karet earloop : setel senyamannya, sesuaikan dengan bentuk telinga,, bisa lebih panjang atas atau lebih panjang bawah. lalu sembunyikan ring di posisi yg tidak menganggu.
cara adjust earloop to headloop terlampir di video tutorial

Jangan dicuci mengunakan mesin cuci, cukup di kucek / hand wash dengan sabun mandi.
Jangan disetrika bagian luarnya untuk menjaga pelapis anti air, untuk tetap menjaga bentuk masker yg duckbill. bisa disetrika tekan dari bagian dalam (layer cotton) dengan suhu sedang.

Kami juga menyediakan Protech V2 polos size besar , silahkan dicek dilink dibawah ini:
https://www.tokopedia.com/atomy-pedia/masker-kain-ukuran-besar-protech-v2-premium-3-ply-mask-xl

Kami juga menerima pesanan custom nama / logo, silahkan dicek dilink dibawah ini:
https://www.tokopedia.com/atomy-pedia/pro-tech-v2-mask-custom-nama-atau-logo

harap bantuannya untuk mencantumkan ukuran dan motif,, jika tidak dicantumkan, Mohon Maaf akan kami kirimkan ukuran dan warna random. Thanks

PROTECH ourself with PRO-TECH
Pesan sekarang! Pesediaan terbatas.
CATATAN TOKO
CARA ORDER LEBIH DARI 1 JENIS DALAM 1 ONGKIR
Berikut cara order beli barang lebih dari 1 jenis dalam 1x ONGKIR:
Klik keranjang pada item yg sudah dipilih varian warna / ukuran nya


17 Jun 2020 15:58 WIB
Selengkapnya
WAKTU RESPON & PENGIRIMAN:
WAKTU FAST RESPON & PENGIRIMAN:Senin - Jumat (09.00 - 14.00)Sabtu (09.00-13.00)Pemesanan diluar jam itu akan masuk pengiriman Hari berikutnyaMinggu & Tanggal Merah ( Tidak ada pengiriman)RESI:Input resi H+1 pengirimanTHANKSSELAMAT BERBELANJA :)
21 Sep 2020 01:00 WIB
Selengkapnya",2020-10-24 13:26:25
,,TOKOPEDIA,WGB,,Kota Tangerang ,,1006,34900,,,Official Store,https://www.tokopedia.com/wgb/masker-pro-big-size-bahan-3-lapis-tebal-earloop-korea-anti-virus-wgb-hitam?whid=0,Masker+ PRO BIG SIZE Bahan 3 Lapis Tebal Earloop Korea Anti Virus WGB - Hitam,98.0,144,4318,"Deskripsi Masker+ PRO BIG SIZE Bahan 3 Lapis Tebal Earloop Korea Anti Virus WGB - Hitam
Masker+ PRO BIG SIZE, masker non medis terbaru dari WGB dengan kualitas premium, design lebih nyaman, besar dan luas menutup sebagian wajah.

PENTING!! BIASAKAN BACA
1. Pesanan diproses sesuai pilihan produk. Jadi pilih warna sesuai VARIAN,
2. Beda warna, beda varian. Note pada pesanan tidak berlaku,
3. Memilih 1 warna tapi minta dikirim beda warna, admin hanya akan proses varian warna yang dipilih. Ingat note tidak berlaku,
4. Cek alamat pengiriman. Admin hanya akan mengirim order sesuai alamat yang dimasukan.
5. NO COMPLAIN!

Keunggulan produk:
1. Design terbaru, lebih nyaman menutup sebagian areal wajah,
2. Ukuran besar dan big size,
3. 3 ply : kain luar polyester, kain dalam katun,
4. Masker tebal, kuat dan nyaman,
5. Anti droplet, anti debu, anti virus.
________
PROMO!
BELI 4 HANYA 100.000
________

PROSES RETUR
Silahkan baca link kebijakannya:
https://m.tokopedia.com/wgb/note/1414182/kebijakan-pengembalian-produk
CATATAN TOKO
Kebijakan Pengembalian Produk
SYARAT RETUR PRODUKCustomer bisa menukarkan barang / retur, dengan kondisi sebagai berikut: Produk diterima dalam keadaan rusak / reject pabrik / bolong dan sebagainya yang mengakibatkan produk tidak bisa digunakan Produk diterima kebesaran / kekecilan. Dalam kondisi ini customer harus menjaga kondisi barang (tagging, plastik dan produk) sehingga layak untuk dijual kembali
14 Sep 2020 18:51 WIB
Selengkapnya
KEBIJAKAN PEMBELIAN PRODUK
Hal penting sebelum pembelian produk WGB: Pembeli wajib membaca deskripsi produk, Jika ada yang kurang jelas, pembeli bisa menanyakan melalui pesan kepada admin toko, Perhatikan pilihan warna, ukuran atau model yang ada diproduk (disebut variant), Masukan alamat pengiriman sesuai alamat yang diinginkan, Lakukan pembayaran sesuai dengan produk yang dibeli.
16 Oct 2020 18:18 WIB
Selengkapnya
KEBIJAKAN PROMO
Kegiatan promo dilakukan dalam suatu periode tertentu sesuai dengan aturan dan program yang dijelaskan. Untuk itu pembeli diharapkan teliti membaca dekripsi produk atau dapat menanyakan pada admin toko.
16 Oct 2020 18:19 WIB
Selengkapnya",2020-10-24 13:26:28
,,TOKOPEDIA,Sumber Maju kmc,,Jakarta Barat ,,285,2900,,,Power Merchant,https://www.tokopedia.com/archive-sumbermajukmc/masker-scuba-tebal-premium-ukuran-besar-packing-plastik-satuan-hitam?src=topads,"MASKER SCUBA TEBAL, PREMIUM, UKURAN BESAR, PACKING PLASTIK SATUAN - Hitam",98.0,14,691,"Deskripsi MASKER SCUBA TEBAL, PREMIUM, UKURAN BESAR, PACKING PLASTIK SATUAN - Hitam
MASKER SCUBA PREMIUM
PAKING PLASTIK SATUAN
UKURAN BESAR, SEPERTI MASKER BOWIN
WARNA BISA PILIH
CATATAN TOKO
Pengitiman Ninja express Request pick up sd pukul 14 00
Pengiriman Antar Aja sd jam 16 00
26 Sep 2020 05:15 WIB
Selengkapnya",2020-10-24 13:26:31
,,TOKOPEDIA,Buff community,,Jakarta Barat ,,40,3600,,,Power Merchant,https://www.tokopedia.com/buffcommunity/masker-mulitfungsi-buff-masker-seri-tengkorak-besar-02-tk-2012?src=topads,Masker mulitfungsi / buff masker seri tengkorak besar (02) - TK 2012,90.0,6,276,"Deskripsi Masker mulitfungsi / buff masker seri tengkorak besar (02) - TK 2012
Masker multifungsi seri tengkorak
Cocok untuk menunjang berbagai hobbi anda antara lain hiking,riding,fishing dan masih banyak lagi!
BAHAN SEAMLESS TANPA JAHITAN
Motif dapat di campur,namun mohon chat kami untuk konfirmasi motif yg tersedia,atau akan kami campur sesuai stock yg ada!
PILIH SESUAI VARIAN YANG ANDA INGINKAN,
CONTOH:
ANDA MEMILIH VARIAN TK2001 3PC,Kami akan mengirimkan 3gambar dengan motif yang sama yaitu TK2001

SEMUA FOTO KAMI ADALAH REALPIC GAES
Harga grosir kami
>12pc @3600
>600pc @3300
Pengiriman via JNE :
Hari SENIN - SABTU : 09.00 - 13.00 (AKAN DIKIRIM DI HARI YANG SAMA)
lewat dari jam tersebut akan di kirim di hari kerja berikutnya..
Pengiriman via GOSEND/GRAB
Hari SENIN - SABTU : 09.00 - 12.00 (AKAN DIKIRIM DI HARI YANG SAMA)

HARI LIBUR / MINGGU TIDAK ADA PENGIRIMAN
Pemesanan di hari senin -sabtu jam 09.00 - 14.00 WIB akan di antar di hari yang sama",2020-10-24 13:26:35
,,TOKOPEDIA,TrendingMasker,,Kota Medan ,,,20000,,,Power Merchant,https://www.tokopedia.com/trendingmasker/masker-evo-batik-khusus-size-besar?src=topads,Masker Evo Batik - KHUSUS SIZE BESAR,,,69,"Deskripsi Masker Evo Batik - KHUSUS SIZE BESAR
Masker Evo Batik :
- Tdd 3 ply
- Bahan dari kain katun
- Ukuran khusus utk size besar
- Bahan sangat lembut dan nyaman dipakai
- Memiliki celah utk tisu / filter

!!!MOTIF RANDOM YA!!!

!!!PRODUK DIJAMIN REALPICT!!!",2020-10-24 13:26:37
,,TOKOPEDIA,Ailila Sprei,,Jakarta Timur ,,,4800,,,Power Merchant,https://www.tokopedia.com/aililasprei/masker-kain-non-medis-murah-terima-pesanan-partai-besar?src=topads,Masker Kain Non Medis Murah ( Terima Pesanan Partai Besar),,,629,"Deskripsi Masker Kain Non Medis Murah ( Terima Pesanan Partai Besar)
Masker Kain Non Medis ini berbahan katun oxford yang memiliki karakter lembut serta adem dengan pori kain halus sehingga tetap nyaman saat bernafas. Kain jenis ini menggunakan tehnik tenun drill sehingga lebih kuat dan tidak mudah robek.

HARGA:
satuan : 4.800
1 lusin : 4.300/pc
1 kodi : 4.000/pc
5 kodi : 3.500/pc

SPESIFIKASI:
Ukuran: 15x7 Cm
Panjang Tali : 64 Cm
Berat : 10 gram (1KG bisa 5 Lusin)

NB : mohon maaf tidak bisa pilih warna

#masker #maskerkain #maskernonmedis #maskertali
CATATAN TOKO
Pengiriman Barang
1. Pengiriman setiap hari.
2. Pengiriman via Gojek dan Grab ready pkl 9.00 sd 17.00.
3. Hari Minggu dan hari libur sebagian besar ekspedisi tutup, jadi agak lambat, mohon pengertiannya.
4. Jika ingin tidak lambat jangan pakai Wahana
03 Oct 2019 02:08 WIB
Selengkapnya",2020-10-24 13:26:40
,,TOKOPEDIA,Mav IT,,Jakarta Utara ,,173,12000,,,Power Merchant,https://www.tokopedia.com/mavitcollection/masker-besar-big-size-rider-kain-ukuran-besar-anti-bakteri-2-ply-big-size-navy?src=topads,Masker Besar Big Size Rider Kain Ukuran Besar Anti bakteri 2 ply - Big Size Navy,100.0,26,3102,"Deskripsi Masker Besar Big Size Rider Kain Ukuran Besar Anti bakteri 2 ply - Big Size Navy
Masker Big Size ( masker earloop ukuran besar/jumbo )

Masker Rider Big Size yang terbuat dari bahan katun dengan zat anti bakteri dapat di gunakan dalam beraktifitas sehari-hari. Rider masker berfungsi untuk menyaring dan mengurangi berbagai efek negatif dari udara kotor dan berpolusi, seperti debu, kimia dan asap. Zat anti bakteri pada bahan masker ini dapat mencegah bakteri yang menempel pada masker berkembang biak.

Adapun kegunaan lain dari masker ini seperti

Dapat menghindari debu dan droplet (percikan cairan)
Mencegah bakteri berkembang biak
Dapat di cuci
Terdiri dari 2 lapis kain


Bahan ini dilapisi dengan bahan yang lembut, tali dapat meningkatkan ikatan pada wajah, mengenakan fit dan kenyamanan, memberikan efek penyaringan efisiensi tinggi, memberikan kualitas udara yang lebih baik pada tubuh.


Note :
Masker ini bukan untuk medis
CATATAN TOKO
Kebijakan Pengembalian Produk
Pengembalian Produk apabila terdapat cacat dari pabrik/cacat pada fisik tetapi apabila cacat fisik karena kesalahan pembeli/ salah warna/ salah type pembelian mohon maaf tidak bisa di retur/pengembalian.
Membeli = Setuju
21 Apr 2019 03:10 WIB
Selengkapnya
Packing Extra Bubble Wrap
Kami packing barang sesuai dengan standart packingan biasa, apabila ingin packingan menggunakan tambahan bubble wrap + Rp. 2000. silahkan klik link di bawah ini : 
https://www.tokopedia.com/mavitcollection/bubble-wrap-khusus-pesanan-di-mav-itTidak menerima komplen apabila barang rusak/penyok di expedisi karena kami tidak bisa menjamin untuk pengiriman. 
12 Apr 2020 00:44 WIB
Selengkapnya
Fast Respon
Whatsapp : 0877.8288.9302
21 Apr 2019 03:11 WIB
Selengkapnya
Pengiriman
Pengiriman : Grab / Gojek = Bisa Expedisi JNE/ JNT/ Wahana / Sicepat / Anter Aja setiap hari terkirim jam 17.00 Jadi pastikan sebelum jam 17.00 orderan sudah masuk sehingga di pastikan terkirim. 
10 Apr 2020 20:45 WIB
Selengkapnya",2020-10-24 13:26:44
,,TOKOPEDIA,wieloo,,Jakarta Pusat ,,1035,10508,,,Power Merchant,https://www.tokopedia.com/wieloo/masker-kain-rider-big-size-anti-bakteri-2-ply-earloop-hitam?whid=0,Masker Kain Rider BIG SIZE Anti Bakteri 2 ply (Earloop) - Hitam,98.0,168,9275,"Deskripsi Masker Kain Rider BIG SIZE Anti Bakteri 2 ply (Earloop) - Hitam
Rider Masker terdiri dari 2 warna , Hitam dan Navy Blue (pemesanan di tulis di keterangan)!!!!

Masker Rider big size yang terbuat dari bahan katun dengan zat anti bakteri dapat di gunakan dalam beraktifitas sehari-hari. Rider masker berfungsi untuk menyaring dan mengurangi berbagai efek negatif dari udara kotor dan berpolusi, seperti debu, kimia dan asap. Zat anti bakteri pada bahan masker ini dapat mencegah bakteri yang menempel pada masker berkembang biak.

Adapun kegunaan lain dari masker ini seperti

Dapat menghindari debu dan droplet (percikan cairan)
Mencegah bakteri berkembang biak
Dapat di cuci
Terdiri dari 2 lapis kain

Bahan ini dilapisi dengan bahan yang lembut, tali dapat meningkatkan ikatan pada wajah, mengenakan fit dan kenyamanan, memberikan efek penyaringan efisiensi tinggi, memberikan kualitas udara yang lebih baik pada tubuh.",2020-10-24 13:26:49
,,TOKOPEDIA,park's mall,,Kab. Tangerang ,,1136,15000,,,Power Merchant,https://www.tokopedia.com/parks-1/masker-kain-big-size-round-type-biru?whid=0,Masker Kain Big size Round type - Biru,98.0,182,10500,"Deskripsi Masker Kain Big size Round type - Biru
Big size 3ply Masker Kain Motif Round
Langsung dari Pabrik!
Ready stock!

***** PROMO ***
BELI 3 DAPAT 2 MAKER SIZE BIASA
ITEM DETAIL : https://www.tokopedia.com/parks-1/3ply-masker-kain-motif-korea


Dengan Round design, motif baru dari Park's Mall
Pilihan anda lebih banyak.
filter di dalam masker melindungi anda lebih aman.
katun bagian dalam lembut dan nyaman di pakai.
masker dan filter ini bisa cuci dan pakai ulang.
*hand wash only.


Philihan Tali
-Tali panjang untuk hijab user
-Tali pendek elastis

Philihan Warna
- Dark Navy
- Denim Gray
- Red Wine

be healthy & be safe!


Untuk reseller welcome to inquiry by chat.",2020-10-24 13:26:53
,,TOKOPEDIA,PANCA WARNA PRINTING,,Kota Surabaya ,,103,10000,,,Power Merchant,https://www.tokopedia.com/pancawarnaprint/masker-katun-m3-big-size-carbon-tanpa-logo-biru-hitam-full-printing?whid=0,Masker Katun M3 Big Size Carbon Tanpa Logo Biru Hitam full printing,98.0,24,1469,"Deskripsi Masker Katun M3 Big Size Carbon Tanpa Logo Biru Hitam full printing
Masker katun M3 menutup hidung atas sampe dagu bawah

Pemakai terasa aman terlindungi

Info dan Pemesanan Hub :
PANCAWARNA PRINTING
Jln. Nanas 22 , Taman Mundu , Tambaksari , Surabaya
https://wa.me/6281232892652
>Klik Untuk Chat Wa Pricelist <

#cetakBagus #cetakmurah
#totebag #tasultah #tasseminar #tasprinting #lanyard #printshop #cetak #cetakkemasan #sublimationprinting #screenprinting #fullcolor #maskerkain #MaskerPrinting",2020-10-24 13:26:56
,,TOKOPEDIA,ATRISS official,,Kota Tangerang ,,2956,11900,,,Power Merchant,https://www.tokopedia.com/atrissofficial/masker-kain-earloop-size-jumbo-l?whid=0,Masker kain earloop size jumbo - L,98.0,417,17100,"Deskripsi Masker kain earloop size jumbo - L
Ready stock Masker kain Jumbo 2ply
Bahan Katun TC (75% katun 25% polyester)
Masker terbuat dari bahan katun pilihan berkualitas dengan texture lembut dan halus yang cocok untuk kulit muka,bukan kain perca dari limbah garment.
Earloop menggunakan karet elastis bulat, bukan karet gepeng (karet kolor yang gampang melar)
Masker bisa dicuci berulang sampai kain masker rusak
ada 1sisi lubang untuk selipan tisu atau filter.
Masker ini kami produksi khusus untuk size kepala besar atau anda yang berbody gemuk

Tersedia 3 Variant size:
size L ukuran masker L: 25 T: 14 buat kepala ukuran no.9
size XL ukuran masker L:26 T: 15 buat kepala no.10 (ukuran peci kopyah)
size XXL ukuran masker L: 28 T: 15 kepala no.11(ukuran peci kopyah & body big size)

*L = lebar masker. T = tinggi tengah masker diukur lurus (tidak melengkung). ukuran tersebut belum termasuk earloop yang sudah di sesuwaikan di masing masing size

Pilihan 12 warna:
* Orange
* Bendera
* Putih
* Hitam
* Biru muda
* Biru dongker
* Merah (Merah cabe)
* Maroon
* Abu tua
* Biru benhur
* Ivory
* Abu (Blue gray)

silahkan pilih ukuran di varian product, dan cantumkan pilihan warna saat check out order.",2020-10-24 13:27:00
,,TOKOPEDIA,PANCA WARNA PRINTING,,Kota Surabaya ,,40,10000,,,Power Merchant,https://www.tokopedia.com/pancawarnaprint/masker-katun-m3-big-size-bmw-biru-full-printing-surabaya-m3-katun-nyaman?whid=0,Masker Katun M3 BIG SIZE BMW Biru full printing surabaya - m3 katun nyaman,96.0,10,594,"Deskripsi Masker Katun M3 BIG SIZE BMW Biru full printing surabaya - m3 katun nyaman
Kita ada 2tipe masker kain

M2 Poli
M3 katun

Poli lebih kilap & tebal tapi aga panas

Katun lebih tipis dan dingin di pake lebih nyaman",2020-10-24 13:27:04
,,TOKOPEDIA,BajuBayiMurah,,Jakarta Pusat ,,1987,15000,,,Power Merchant,https://www.tokopedia.com/perlengkap4nbayi/masker-kain-jumbo-masker-3-lapis-selip-tissue-anti-virus?whid=0,Masker Kain Jumbo / Masker 3 lapis / Selip Tissue /Anti Virus,98.0,249,30500,"Deskripsi Masker Kain Jumbo / Masker 3 lapis / Selip Tissue /Anti Virus
Masker Kain Jumbo. Ukuran lebih besar, dibuat dengan menggunakan 2 lapisan kain (dapat diselipkan tissue sebagai lapisan ke-3) dan dengan bahan Scuba yang tebal namun nyaman digunakan dan yang terpenting dapat memfilter virus ataupun polusi sehingga dapat memproteksi tubuh kita.

Beberapa kelebihan antara lain:
1. Dibuat dengan 2 lapisan kain
2. Mempunyai kantung di antara 2 lapis kain sebagai tempat untuk menyelipkan tissue (filter tambahan) - TRIPLE LAYERS
3. Earloop menggunakan karet elastic band sehingga lebih nyaman digunakan
4. Bahan kain Scuba sehingga dapat dicuci berulang kali setelah digunakan
5. Tidak tembus oleh percikan air
6. Ukuran Jumbo, lebih besar

Untuk masker ukuran standard dapat dibeli di : https://tokopedia.link/xgf80uLoD7

Untuk masker Jumbo bahan Jeans Denim dapat dibeli di : https://tokopedia.link/iRQZonUVkab

Untuk Face shield dapat dibeli di : https://tokopedia.link/nXXrAcRoD7

Untuk Filter masker dapat dibeli di : https://tokopedia.link/gli69yR1q7

Marilah kita turut berpartisipasi memutus rantai penularan, menjaga kebersihan dan sekaligus berkontribusi kepada para tenaga medis dengan selalu menggunakan masker kain yang juga efektis mencegah penularan virus penyakit di masa sekarang.",2020-10-24 13:27:07
,,TOKOPEDIA,bella cute bunny,,Kota Tangerang Selatan ,,599,37500,,,Power Merchant,https://www.tokopedia.com/bellabunny/masker-kain-3ply-xxl-size-ada-tmp-filter-dan-kawat-hidung?whid=0,Masker kain 3ply XXL size. Ada tmp filter dan kawat hidung,98.0,112,10900,"Deskripsi Masker kain 3ply XXL size. Ada tmp filter dan kawat hidung

Masker kain 3ply katun jepang bisa di cuci ulang. Ada tmp filter dan kawat hidung. Size besar seperti masker sensi. Harga per pc. Pesanan di atas jam 9 akan dikirim paling lambat keesokan harinya Thank u",2020-10-24 13:27:10
,,TOKOPEDIA,Laki Bini Store,,Jakarta Barat ,,593,3500,,,Power Merchant,https://www.tokopedia.com/lakibinistore/masker-kain-hitam-size-jumbo?whid=0,Masker Kain Hitam Size Jumbo,98.0,30,2077,"Deskripsi Masker Kain Hitam Size Jumbo
Masker Kain Khusus Wajah Besar

- Model Jahitan Tengah
- Kain Katun 2Ply
- Full Hitam
- Jahitan Rapi
- Bisa dicuci
- Panjang -+21cm, Lebar -+14cm

Toleransi Size -+ 1cm
CATATAN TOKO
Pengiriman dan Kurir
Waktu Pengiriman :
JNE , J&T, Wahana, SiCepat, AnterAja

Senin - Sabtu

Semua pesanan akan kami kirim pada hari yang sama apabila kami telah mendapatkan notifikasi pesanan dari tokopedia sebelum jam 14:00. Lewat dari jam tersebut, barang dikirim esok hari.

Terima Kasih
15 Apr 2020 03:44 WIB
Selengkapnya
Ketentuan menggunakan jasa Gojek dan Grab
Pick up setiap hari senin - sabtu pada jam 09:00 - 13:00. Lewat dari jam tersebut, pencarian driver dilakukan esok hari.
Terima Kasih.
15 Dec 2017 03:34 WIB
Selengkapnya",2020-10-24 13:27:13
