PRODUK,FARMASI,E-COMMERCE,TOKO,ALAMAT,KOTA,BOX,JUAL (UNIT TERKECIL),HARGA UNIT TERKECIL,VALUE,% DISC,KATEGORI,SOURCE,NAMA PRODUK E-COMMERCE,RATING (Khusus shopee dan toped dikali 20),JML ULASAN,DILIHAT,DESKRIPSI,TANGGAL OBSERVASI
,,TOKOPEDIA,Medstuff,,Jakarta Barat ,,14,73300,,,Power Merchant,https://www.tokopedia.com/medstuff/peptibren-susu-nutrisi-untuk-malnutrisi-vanila?whid=0,Peptibren Susu Nutrisi Untuk Malnutrisi - Vanila,90.0,2,412,"Deskripsi Peptibren Susu Nutrisi Untuk Malnutrisi - Vanila
Kemasan 210gram
Varian rasa :
Cokelat
Vanilla

Peptibren adalah produk pangan yang diformulasikan secara khusus untuk membantu memenuhi kebutuhan nutrisi pasien yang berada pada kondisi malnutrisi (kurang nutrisi).

PEPTIBREN :
-Memiliki kandungan kalori yang tinggi (1 porsi setara 290 kkal)
-Dilengkapi dengan protein, lemak, 10 vitamin, dan 7 mineral yang diperlukan untuk memenuhi kebutuhan nutrisi pasien malnutrisi
-Mengandung nukleotida (Uridin Monofosfat / UMP), fosfolipid (phosphatidylserine), dan kolin yang berperan bagi kesehatan sistem saraf
-Mengandung kadar omega 3 dan omega 6 yang tinggi.

Sajikan Peptibren dengan melarutkan 4 sendok takar Peptibren (±69 g) ke dalam 200ml air hangat untuk menyiapkan 250ml larutan Peptibren (setara dengan 290 kkal).


Pengiriman produk ini disarankan tambah packing bubble wrap dan extra dus agar barang tidak pecah :
https://www.tokopedia.com/medstuff/extra-buble-pack
https://www.tokopedia.com/medstuff/packing-dus
CATATAN TOKO
JADWAL PENGIRIMAN MEDSTUFF
Jadwal Pengiriman Medstuff

SENIN - SABTU
Paket akan dikirim di hari yang sama apabila transkasi kami terima sebelum jam 15.00 WIB (JNE & JNT)
Pesanan yang masuk di atas jam 15.00 WIB akan dikirim esok harinya
Khusus untuk gojek dan grab akan kami pick up sesuai dengan batas waktu Tokopedia

Hari Minggu dan tanggal merah tidak ada pengiriman

(Jadwal diatas flexible, dapat berubah sewaktu- waktu)

Terima Kasih
Medstuff
04 Aug 2020 01:08 WIB
Selengkapnya
PACKAGING
Packing yang lebih aman silakan ATC buble wrap dan dushttps://www.tokopedia.com/medstuff/packing-dus
https://www.tokopedia.com/medstuff/extra-buble-pack

Kerusakan pada saat proses pengiriman bukan tanggung jawab penjual
Terima Kasih
09 Oct 2018 19:14 WIB
Selengkapnya",2020-10-24 14:04:51
,,TOKOPEDIA,khayla medika farma,,Kota Bekasi ,,,76900,,,Power Merchant,https://www.tokopedia.com/khaylamedika/peptibren-vanila-210g?whid=0,Peptibren Vanila 210g,,,59,"Deskripsi Peptibren Vanila 210g
Indikasi Umum

Dapat mempercepat rehabilitasi pasien stroke dari segi motorik maupun kognitif, Melindungi dan memperbaiki membran sel saraf

Kategori

Ibu dan Anak

Komposisi

karbohidrat, protein yang tinggi, lemak, vitamin dan mineral, kolin

Aturan Pakai

Larutkan 5 sendok takar (± 69 g) ke dalam 200 ml air matang hangat dengan suhu di bawah 70 derajat Celsius, aduk hingga larut.

Kemasan

Box @ 210 g",2020-10-24 14:04:54
,,TOKOPEDIA,NMbabyshop,,Jakarta Barat ,,,71800,,,Power Merchant,https://www.tokopedia.com/nmbabyshop/free-ongkir-peptibren-nutrisi-kesehatan-saraf-coklat?whid=0,[FREE ONGKIR] PEPTIBREN / nutrisi kesehatan saraf - Coklat,,,10,"Deskripsi [FREE ONGKIR] PEPTIBREN / nutrisi kesehatan saraf - Coklat
Peptibren – Nutrisi Untuk Pemulihan Pasien Stroke dan Alzheimer. Untuk memenuhi kebutuhan nutrisi pasien stroke, Alzheimer dan Demensia (pikun). Semakin bertambahnya usia seseorang, terjadi penurunan produksi kolin dari dalam tubuh yang dapat mengurangi daya hantar pada sel saraf, hal ini dapat menyebabkan menurunya daya ingat seseorang terutama lansia pada usia diatas 50 tahun keatas.

Peptibren membantu meningkatkan kadar kolin yang dibutuhkan sel saraf dalam menjaga kesehatan sel saraf maupun menjaga daya ingat dan konsentrasi seseorang. Selain itu Peptibren di lengkapi dengan tinggi protein yang membantu memenuhi kebutuhan gizi lansia.

Otak kita, dengan semua kompleksitas dan kepekaan, membutuhkan makanan untuk memelihara fungsi normal.Cara Mudah Untuk Memperkuat Daya Ingat. Hal ini menyebabkan ketersediaan vitamin dan nutrisi penting untuk otak perlahan semakin menipis. Kondisi ini memengaruhi kemampuan fungsi normal otak. Ketika otak gagal berfungsi dengan benar, Anda mungkin akan menghadapi beberapa masalah kesehatan serius termasuk kehilangan daya ingat.

Kolin merupakan nutrisi penting yang termasuk dalam kategori vitamin. Tubuh manusia mensintesis beberapa kolin. Sangat penting untuk pembentukan neurotransmitter yang disebut asetilkolin. Reaksi kolin dalam otak ternyata dapat mencegah hilangnya daya ingat dan meningkatkan fungsi otak. Nutrisi ini hadir dalam berbagai makanan, terutama dalam kacang, susu dan telur. Sedangkan tiamin merupakan suatu jenis vitamin B, yang juga penting dalam memproduksi asetilkolin. Sumber makanan vitamin ini adalah biji-bijian, biji labu, kacang, roti diperkaya dan sereal dan kacang kering.
Tinggi kalori (290 kkal), Tinggi protein (15 mg/saji), mengandung CPU untuk fungsi sel saraf.

Dosis
menurut petunjuk dokter/ahli gizi

Penyajian
200 mL air hangat + 4 sendok takar (± 69 g) = 250 mL larutan

Dikarenakan banyak buyer yang malas membaca deskripsi dan kurang teliti, retur via gosend saja!!
CATATAN TOKO
HARAP DIBACA!!
Standard PROSEDUR (MUST READ!!!!!!!) [NMBABYSHOP]Dear All Customer,SEMUA BARANG DI TOKO NMBABYSHOP ORIGINALJADILAH PEMBELI YANG PINTAR!!!!BARANG DIKIRIM SESUAI DENGAN TRANSAKSI BUKAN DARI CHAT ATAUPUN KETERANGAN!!!


23 Mar 2020 18:42 WIB
Selengkapnya",2020-10-24 14:04:58
,,TOKOPEDIA,Toko Susu Surya Jaya,,Kota Surabaya ,,27,70203,,,Power Merchant,https://www.tokopedia.com/toko-susu-sj/peptibren-cokelat-210-gr?whid=0,Peptibren Cokelat 210 gr,100.0,3,145,"Deskripsi Peptibren Cokelat 210 gr
Kemasan : 210 gram
Rasa : Cokelat
CATATAN TOKO
Jadwal Pengiriman
Toko buka Senin - Sabtu kecuali tanggal merah. Hari Minggu dan Hari Libur Nasional tutup.Order Masuk sebelum jam 14.00 kami usahakan kirim hari yang sama.Untuk order masuk setelah jam 14.00 akan ikut pengiriman hari kerja selanjutnya.
01 Sep 2018 03:07 WIB
Selengkapnya",2020-10-24 14:05:01
,,TOKOPEDIA,Ready Med,,Kota Depok ,,1,80000,,,Power Merchant,https://www.tokopedia.com/readymed-1/peptibren-vanila-210-gr?whid=0,PEPTIBREN VANILA 210 GR,100.0,1,42,"Deskripsi PEPTIBREN VANILA 210 GR
harga jual kami dibawah HET ( harga eceran tertinggi)

Indikasi Umum
Dapat mempercepat rehabilitasi pasien stroke dari segi motorik maupun kognitif, Melindungi dan memperbaiki membran sel saraf

Komposisi
karbohidrat, protein yang tinggi, lemak, vitamin dan mineral, kolin",2020-10-24 14:05:05
,,TOKOPEDIA,Toko Jovindo,,Kota Tangerang ,,27,79500,,,Power Merchant,https://www.tokopedia.com/jovindocom/peptibren-makanan-cair-khusus-gangguan-neurologi-stroke-demensia-kalbe?whid=0,PEPTIBREN makanan cair khusus Gangguan Neurologi Stroke Demensia KALBE,,,95,"Deskripsi PEPTIBREN makanan cair khusus Gangguan Neurologi Stroke Demensia KALBE
Deskripsi PEPTIBREN makanan cair khusus Gangguan Neurologi Stroke Demensia KALBE - Vanilla
Stroke adalah kondisi yang terjadi ketika pasokan darah ke otak terputus akibat penyumbatan atau pecahnya pembuluh darah, sehingga terjadi kematian sel-sel pada sebagian area di otak. Stroke adalah kondisi kesehatan yang serius yang membutuhkan penanganan cepat. Ketika pasokan darah yang membawa oksigen dan nutrisi ke otak terputus, maka sel-sel otak akan mulai mati. Karena itu semakin cepat penderita ditangani, kerusakan yang terjadi pun semakin kecil bahkan kematian bisa dihindari.

Spesifikasi:
Berat 210gr
Bentuk cair
Rasa Vanila dan Coklat

Keunggulan:
Bentuk makanan cair
Suplementasi tinggi protein
Rendah lemak jenuh
Kegunaan:

Dapat mempercepat rehabilitasi pasien stroke dari segi motorik maupun kognitif.
Melindungi dan memperbaiki membran sel saraf

CATATAN TOKO
KETENTUAN BERBELANJA DI TOKO JOVINDO
1. WAJIB MELAKUKAN KONFIRMASI TERIMA BARANG SETELAH PESANAN TIBA KARENA ITU AKAN SANGAT BERPENGARUH PADA CASHFLOW KAMI2. SERTA BERIKAN REPUTASI SMILE, BINTANG 5 PRODUK DAN ULASAN JUGA YAH AGAR KITA JUGA LEBIH SEMANGAT DALAM MENINGKATKAN TOKO KAMI KE DEPAN3. CUSTOMER YANG FOLLOW DAN REPEAT ORDER AKAN ADA HARGA LANGGANAN JUGA TENTUNYA YA
07 Jan 2020 21:30 WIB
Selengkapnya
FAQ
HALO SELAMAT DATANG...KAMI MAU MENJAWAB PERTANYAAN UMUM YANG SELALU DITANYA.1. BARANG INI READY? SEMUA BARANG DI ETALASE PASTI READY. MINAT LANGSUNG ORDER. KALO HABIS STOCK,PASTI UDA DICABUT DR ETALASE YA.2. EXP KAPAN? MINIMAL 20213.BISA DIKIRIM SEKRANG? PASTI BISA... SETELAH ORDER , CHAT KAMI SEKALI UNTUK MEMASTIKAN KAMI TELAH MEMBACA PESANAN ANDA.
03 Feb 2020 20:38 WIB
Selengkapnya",2020-10-24 14:05:08
,,TOKOPEDIA,GARNETA YES,,Kota Bogor ,,15,75000,,,Power Merchant,https://www.tokopedia.com/gyes/peptibren-cokelat-vanila-cokelat?whid=0,Peptibren Cokelat/Vanila - Cokelat,100.0,2,364,"Deskripsi Peptibren Cokelat/Vanila - Cokelat
Peptibren adalah makanan cair untun memenuhi gangguan syaraf seperti stroke , alzheimer dan demensia.

Semakin bertambah usia seseorang terjadi penurunan produksi kolin dr dalam tubuh,yg mengurangi daya hantar pada sel syaraf sehingga menyebabkan menurunnya daya ingat seseorang terutama lansia usia diatas 50 tahun.

Peptibren mengandung :
1. 61 % Karbohidrat
2. 16% Lemak
3. 23% Protein (15 gram /saji)
Peptibren diperkaya dengan nutrien spesifik :
1. Inulin 3 gr/saji
2. Cholin 128 mg/saji
3. Phosphatidilserine 41 mg/saji
4. Uridin Mono Phospat 32 mg/saji
Tinggi kalori 290 Kkal/ml

Dapat diginakan sebagai makanan pengganti dan pendamping
Bisa lewat oral dan sonde (selang)

Cara pemberian :
Siapkan air hangat 200 ml ,masukkan 5 sendok takar peptibren dan aduk .

100% Produk Original Dari Kalbe",2020-10-24 14:05:11
,,TOKOPEDIA,MARIAMHEALTHANDBABYSHOP,,Kota Surabaya ,,,80000,,,Power Merchant,https://www.tokopedia.com/mariamhealth/peptibren-vanilla-210gram-mempercepat-rehabilitasi-pasien-stroke?whid=0,Peptibren vanilla 210gram mempercepat rehabilitasi pasien stroke,,,24,"Deskripsi Peptibren vanilla 210gram mempercepat rehabilitasi pasien stroke
Dapat mempercepat rehabilitasi pasien stroke dari segi motorik maupun kognitif, Melindungi dan memperbaiki membran sel saraf.

Aturan Pakai
Larutkan 5 sendok takar (± 69 g) ke dalam 200 ml air matang hangat dengan suhu di bawah 70 derajat Celsius, aduk hingga larut.

Kemasan
Box @ 210 g",2020-10-24 14:05:14
,,TOKOPEDIA,LegowoShop,,Kota Bogor ,,,79000,,,Power Merchant,https://www.tokopedia.com/legowoshop/peptibren-vanila-210?whid=0,PEPTIBREN VANILA 210,,,20,"Deskripsi PEPTIBREN VANILA 210
Peptibren adalah produk pangan yang diformulasikan secara khusus untuk membantu
memenuhi kebutuhan nutrisi pasien yang berada pada kondisi malnutrisi (kurang
nutrisi).

PEPTIBREN :
-Memiliki kandungan kalori yang tinggi (1 porsi setara 290 kkal)
-Dilengkapi dengan protein, lemak, 10 vitamin, dan 7 mineral yang diperlukan
untuk memenuhi kebutuhan nutrisi pasien malnutrisi
-Mengandung nukleotida (Uridin Monofosfat / UMP), fosfolipid
(phosphatidylserine), dan kolin yang berperan bagi kesehatan sistem saraf
-Mengandung kadar omega 3 dan omega 6 yang tinggi.

Sajikan Peptibren dengan melarutkan 4 sendok takar Peptibren (±69 g) ke dalam
200 ml air hangat untuk menyiapkan 250 ml larutan Peptibren (setara dengan 290
kkal).⠀⠀⠀⠀⠀⠀⠀
CATATAN TOKO
Kebijakan Pengembalian Produk
Barang yang sudah dibeli tidak dapat dikembalikan.
08 Jan 2016 17:53 WIB
Selengkapnya",2020-10-24 14:05:17
,,TOKOPEDIA,greenhealt,,Kota Bekasi ,,,80000,,,Power Merchant,https://www.tokopedia.com/greenhealt/peptibren-coklat-vanila-210-gram?whid=0,Peptibren coklat vanila 210 gram,,,82,"Deskripsi Peptibren coklat vanila 210 gram
Peptibren adalah produk pangan yang diformulasikan secara khusus untuk membantu memenuhi kebutuhan nutrisi pasien yang berada pada kondisi malnutrisi (kurang nutrisi).

PEPTIBREN :
-Memiliki kandungan kalori yang tinggi (1 porsi setara 290 kkal)
-Dilengkapi dengan protein, lemak, 10 vitamin, dan 7 mineral yang diperlukan untuk memenuhi kebutuhan nutrisi pasien malnutrisi
-Mengandung nukleotida (Uridin Monofosfat / UMP), fosfolipid (phosphatidylserine), dan kolin yang berperan bagi kesehatan sistem saraf
-Mengandung kadar omega 3 dan omega 6 yang tinggi.

Sajikan Peptibren dengan melarutkan 4 sendok takar Peptibren (±69 g) ke dalam 200 ml air hangat untuk menyiapkan 250 ml larutan Peptibren (setara dengan 290 kkal).
CATATAN TOKO
Verified
GREENHEALTH ADALAH STORE TOKOPEDIA YANG MENJUAL PRODUK KESEHATAN RESMI DAN TERJAMIN KEASLIAANYA.
14 Oct 2019 00:32 WIB
Selengkapnya",2020-10-24 14:05:20
,,TOKOPEDIA,PAY & GO JKT,,Jakarta Barat ,,238,73600,,,Power Merchant,https://www.tokopedia.com/paygojkt/susu-peptibren-210-gr-lansia-saraf-stroke-alzheimer-demensia-vanilla?whid=0,SUSU PEPTIBREN 210 GR-LANSIA SARAF STROKE ALZHEIMER DEMENSIA-VANILLA,100.0,22,935,"Deskripsi SUSU PEPTIBREN 210 GR-LANSIA SARAF STROKE ALZHEIMER DEMENSIA-VANILLA
Makanan cair khusus untuk gangguan neurologi, misal stroke, dan demensia.

Nutrisi Untuk Kesehatan Syaraf . Untuk memenuhi kebutuhan nutrisi pasien stroke, Alzheimer dan Demensia (pikun). Semakin bertambahnya usia seseorang, terjadi penurunan produksi kolin dari dalam tubuh yang dapat mengurangi daya hantar pada sel saraf, hal ini dapat menyebabkan menurunya daya ingat seseorang terutama lansia pada usia diatas 50 tahun keatas.

Peptibren membantu meningkatkan kadar kolin yang dibutuhkan sel saraf dalam menjaga kesehatan sel saraf maupun menjaga daya ingat dan konsentrasi seseorang.

Tinggi kalori (290 kkal), Tinggi protein (15 mg/saji), mengandung CPU untuk fungsi sel saraf.

Spesifikasi:
Berat 210gr;
Bentuk bubuk;
Rasa Vanilla

Keunggulan:
Suplementasi tinggi protein;
Rendah lemak jenuh.

Kegunaan:
Dapat mempercepat rehabilitasi pasien stroke dari segi motorik maupun kognitif;
Melindungi dan memperbaiki membran sel saraf.

Lokasi toko online kami berada di daerah Jembatan Lima, Jakarta Barat. 5 menit RSUD Tarakan, 10 menit dari RS Sumber Waras, 15 menit dari RS Tarumanagara.
Dekat dengan daerah Gajah Mada, Pangeran Jayakarta dan Mangga besar.
Terima kasih.
Happy shopping
CATATAN TOKO
Pengiriman via GO-SEND dan Grab
Berikut syarat dan ketentuan menggunakan kurir pengiriman Go-Send dan Grab
Pengiriman menggunakan GO-SEND dan Grab sebelumnya harus konfirmasi stok yang ada di toko kami, agar memudahan kami dalam memproses pengiriman barang ke customer.
09 Mar 2020 15:22 WIB
Selengkapnya",2020-10-24 14:05:23
,,TOKOPEDIA,disa healthy store,,Kota Surabaya ,,,73000,,,Power Merchant,https://www.tokopedia.com/disahealthy/peptibren-vanila?whid=0,PEPTIBREN - Vanila,,,69,"Deskripsi PEPTIBREN - Vanila
*PEPTIBREN*

Pepti = peptida, protein
Bren = brain (otak dan syaraf)

So, PEPTIBREN adalah *nutrisi tinggi protein untuk kesehatan otak dan syaraf*

Peptibren mengandung 15 gr protein per saji dan *CPU* sbg zat spesifik untuk melindungi sel syaraf dan mempercepat regenerasi sel syaraf.

Kegunaan:
- muda dan lansia untuk menjaga kesehatan syaraf
- pasien stroke
- pasien Alzheimer dan demensia

kemasan : 210 gram",2020-10-24 14:05:26
,,TOKOPEDIA,CAHAYA SEHAT 1,,Kota Surabaya ,,,77700,,,Power Merchant,https://www.tokopedia.com/cahayasehat1/peptibren-vanila-210-g?whid=0,PEPTIBREN VANILA 210 G,,,57,"Deskripsi PEPTIBREN VANILA 210 G
Indikasi Umum
Dapat mempercepat rehabilitasi pasien stroke dari segi motorik maupun kognitif, Melindungi dan memperbaiki membran sel saraf

Kategori
Ibu dan Anak

Komposisi
karbohidrat, protein yang tinggi, lemak, vitamin dan mineral, kolin

Aturan Pakai
Larutkan 5 sendok takar (± 69 g) ke dalam 200 ml air matang hangat dengan suhu di bawah 70 derajat Celsius, aduk hingga larut.

Kemasan
Box @ 210 g",2020-10-24 14:05:30
,,TOKOPEDIA,RAJA_ RATU,,Kota Surabaya ,,,77100,,,Power Merchant,https://www.tokopedia.com/rajaratu-2/peptibren-coklat-vanila?whid=0,PEPTIBREN COKLAT VANILA,,,18,"Deskripsi PEPTIBREN COKLAT VANILA
#PEPTIBRENCOKLATVANILA
#SUSUMURAHSURABAYA",2020-10-24 14:05:32
,,TOKOPEDIA,Ascal store,,Kab. Bantul ,,17,76000,,,Power Merchant,https://www.tokopedia.com/ascalstore/peptibren-vanila?whid=0,PEPTIBREN VANILA,100.0,5,235,"Deskripsi PEPTIBREN VANILA
Peptibren adalah Makanan diet yang di formulasikan secara khusus untuk membantu memenuhi kebutuhan nutrisi seperti Protein , lemak , 10 vitamin dan 7 mineral .


Siap di minum atau di berikan melalui sonde


Membeli berarti dianggap telah membaca dan menyetujui FAQ/RULES

PACKING SUDAH TERMASUK FREE BUBBLE WARP
Hanyak packing bubble warp ya .


💕Kami tidak menerima komplain atas kelalaian expedisi. Karena kami sudah pastikan susu dalam keadaan baik dan dus tidak penyok .
Membeli berarti setuju yah mam. Happy shopping 💕
CATATAN TOKO
Pengiriman Product
Untuk Transaksi yang masuk sebelum Jam 13.00 akan masuk pengiriman di hari yang sama .
Di atas jam 15.00 Akan di kirim di hari selanjutnya .
Terimakasih


Membeli berarti dianggap telah membaca dan menyetujui FAQ/RULES

PACKING SUDAH TERMASUK FREE BUBBLE WARP
Hanyak packing bubble warp ya .


Kami tidak menerima komplain atas kelalaian expedisi. Karena kami sudah pastikan susu dalam keadaan baik dan dus tidak penyok .
Membeli berarti setuju yah mam. Happy shopping
22 Mar 2020 07:39 WIB
Selengkapnya",2020-10-24 14:05:37
,,TOKOPEDIA,JFive Shop,,Jakarta Barat ,,99,75300,,,Power Merchant,https://www.tokopedia.com/jfive-shop/peptibren-coklat-210-gr?whid=0,Peptibren Coklat 210 gr,94.0,11,319,"Deskripsi Peptibren Coklat 210 gr
Peptibren - Makanan cair khusus untuk gangguan neurologi, misal stroke, dan demensia.

Nutrisi Untuk Kesehatan Syaraf . Untuk memenuhi kebutuhan nutrisi pasien stroke, Alzheimer dan Demensia (pikun). Semakin bertambahnya usia seseorang, terjadi penurunan produksi kolin dari dalam tubuh yang dapat mengurangi daya hantar pada sel saraf, hal ini dapat menyebabkan menurunya daya ingat seseorang terutama lansia pada usia diatas 50 tahun keatas.

Peptibren membantu meningkatkan kadar kolin yang dibutuhkan sel saraf dalam menjaga kesehatan sel saraf maupun menjaga daya ingat dan konsentrasi seseorang.

Tinggi kalori (290 kkal), Tinggi protein (15 mg/saji), mengandung CPU untuk fungsi sel saraf.

Spesifikasi:
Berat 210gr;
Bentuk bubuk;
Rasa Cokelat

Keunggulan:
Suplementasi tinggi protein;
Rendah lemak jenuh.

Kegunaan:
Dapat mempercepat rehabilitasi pasien stroke dari segi motorik maupun kognitif;
Melindungi dan memperbaiki membran sel saraf.

SU-000004-02
CATATAN TOKO
Kebijakan Pengembalian Produk
Dear Lovely Customers,
Kita berusaha semaksimal mungkin untuk meminimalkan kesalahan yang ada. Namun kita sadar juga manusia ada keterbatasan. Dari sekian banyak pengiriman yg ada, error atau kesalahan dalam pengiriman itu pasti ada dan bisa terjadi dari sekian persen dalam pengiriman bisa terjadi. Namun hal ini bukanlah suatu hal yang disengaja dan diluar batas kemampuan kita sebagai manusia.















21 Mar 2017 06:43 WIB
Selengkapnya
Bubble Plastic
Dear Lovely Customers,
Kini JFive Shop menjual plastik bubble agar semua pesanan anda lebih aman lagi sampai tujuan :)
Jadi no komplain ya mengenai dus yang penyok, dll.. Kami sudah semaksimal mungkin membuat packing paket anda seaman mungkin.
Berikut adalah link untuk penambahan bubble wrap :




21 Mar 2017 06:39 WIB
Selengkapnya
Jam Operasional & Jadwal Pengiriman
Hai, terima kasih sudah menghubungi JFive Shop..
Harap diperhatikan sebelum Order
1. Hari Senin - Jumat :
jam operasional : 08.00 s/d 14.00, diluar jam tsb akan dikirimkan hari berikutnya
2. Sabtu, Minggu dan Hari Libur Nasional :
Gojek Only dan Tentative (Harap ditanyakan terlebih dahulu)
Pesanan JNE akan dikirimkan pada hari Senin
Terima Kasih..
27 Jul 2019 05:44 WIB
Selengkapnya",2020-10-24 14:05:40
,,TOKOPEDIA,Milk Station,,Kota Bekasi ,,,77000,,,Power Merchant,https://www.tokopedia.com/milkstation/peptibren-210g-vanila?whid=0,Peptibren 210g - Vanila,,,66,"Deskripsi Peptibren 210g - Vanila
Nutrisi Untuk Kesehatan Syaraf . Untuk memenuhi kebutuhan nutrisi pasien stroke, Alzheimer dan Demensia (pikun). Semakin bertambahnya usia seseorang, terjadi penurunan produksi kolin dari dalam tubuh yang dapat mengurangi daya hantar pada sel saraf, hal ini dapat menyebabkan menurunya daya ingat seseorang terutama lansia pada usia diatas 50 tahun keatas.

Peptibren membantu meningkatkan kadar kolin yang dibutuhkan sel saraf dalam menjaga kesehatan sel saraf maupun menjaga daya ingat dan konsentrasi seseorang.

Tinggi kalori (290 kkal), Tinggi protein (15 mg/saji), mengandung CPU untuk fungsi sel saraf.",2020-10-24 14:05:43
,,TOKOPEDIA,Milky Zone,,Kab. Karawang ,,,73000,,,Power Merchant,https://www.tokopedia.com/milkyzoneshop/susu-peptibren-vanila-coklat-210gr-coklat?whid=0,susu peptibren vanila / coklat 210gr - Coklat,,,2,"Deskripsi susu peptibren vanila / coklat 210gr - Coklat
Expire desember 2021

✓tinggi protein (15gr/saji)
✓ diperkaya Choline, Phospatidylserine, Uridine Monophosphate untuk fungsi saraf optimal
✓ diperkaya serat pangan
✓ densitas 1,16Kkal/ml

Peptibren
Nutrisi pertama dan satu-satunya di Indonesia yang dilengkapi dengan nutrisi khusus daya ingat dan daya piker. Mengandung 15 gram protein + diperkaya Choline, phosphatidylserine, & Uridine Monophosphate.
Peptibren merupakan solusi makanan cair tambahan dan pengganti untuk kondisi stroke, Alzheimer, maupun digunakan sehari-hari oleh usia produktif / usia lanjut untuk menujang kesehatan daya piker harian dan mencegah kepikunan. Peptibren juga dilengkapi tinggi vitamin C dan zinc untuk meningkatan kekebalan lansia atau pasien stroke yang rentan terkena infeksi.",2020-10-24 14:05:46
,,TOKOPEDIA,apotekade,,Jakarta Selatan ,,2,80000,,,Power Merchant,https://www.tokopedia.com/apotekade/susu-peptibren-malnutrisi?whid=0,susu peptibren / malnutrisi,,,171,"Deskripsi susu peptibren / malnutrisi
silahkan chat untuk info
CATATAN TOKO
Waktu proses pengiriman
Pesanan regular yang masuk sebelum jam dua siang akan diproses hari itu juga, di atas itu akan diproses besoknya.

Untuk Gojek/Grab instant akan diproses langsung max jam tiga sore. Same day akan diproses langsung max jam dua siang.
14 Aug 2020 20:08 WIB
Selengkapnya
Pre order
Silahkan chat untuk pre-order produk dalam jumlah dan harga grosir, lama pengiriman tergantung dari distributor yang nantinya akan diinfokan ke kustomer
14 Aug 2020 20:08 WIB
Selengkapnya
Stok Produk
Stok barang di aplikasi berjalan dengan stok barang di apotek offline sehingga kemungkinan ada selisih stok di toko online dan offline. Silahkan chat untuk memastikan ketersediaan stok.
14 Aug 2020 20:11 WIB
Selengkapnya",2020-10-24 14:05:49
,,TOKOPEDIA,Yakin Farma,,Kota Bandung ,,1,76888,,,Power Merchant,https://www.tokopedia.com/yakinfarma/susu-peptibren-210-gr-rasa-coklat-vanila-coklat?whid=0,SUSU PEPTIBREN 210 GR RASA COKLAT|VANILA - Coklat,100.0,1,57,"Deskripsi SUSU PEPTIBREN 210 GR RASA COKLAT|VANILA - Coklat
Indikasi Umum
Dapat mempercepat rehabilitasi pasien stroke dari segi motorik maupun kognitif, Melindungi dan memperbaiki membran sel saraf
Kategori
Ibu dan Anak
Komposisi
karbohidrat, protein yang tinggi, lemak, vitamin dan mineral, kolin",2020-10-24 14:05:53
,,TOKOPEDIA,Mitrasana Bekasi,,Kota Bekasi ,,23,78263,,,Power Merchant,https://www.tokopedia.com/mitrasanabekasi/peptibren-210-grcoklat-vanilla-vanilla?src=topads,PEPTIBREN 210 GRCOKLAT/VANILLA - VANILLA,94.0,3,385,"Deskripsi PEPTIBREN 210 GRCOKLAT/VANILLA - VANILLA
Peptibren adalah produk pangan yang diformulasikan secara khusus untuk membantu memenuhi kebutuhan nutrisi pasien yang berada pada kondisi malnutrisi (kurang nutrisi).

PEPTIBREN :
-Memiliki kandungan kalori yang tinggi (1 porsi setara 290 kkal)
-Dilengkapi dengan protein, lemak, 10 vitamin, dan 7 mineral yang diperlukan untuk memenuhi kebutuhan nutrisi pasien malnutrisi
-Mengandung nukleotida (Uridin Monofosfat / UMP), fosfolipid (phosphatidylserine), dan kolin yang berperan bagi kesehatan sistem saraf
-Mengandung kadar omega 3 dan omega 6 yang tinggi.


Kegunaan:

Dapat mempercepat rehabilitasi pasien stroke dari segi motorik maupun kognitif;
Melindungi dan memperbaiki membran sel saraf.

Sajikan Peptibren dengan melarutkan 4 sendok takar Peptibren (±69 g) ke dalam 200 ml air hangat untuk menyiapkan 250 ml larutan Peptibren (setara dengan 290 kkal).
CATATAN TOKO
MITRASANA APOTEK
Seller resmi berizin apotek mitrasana yang menyediakan berbagai produk kesehatan dan  berkualitas terjamin keasliannya.


10 Sep 2019 15:36 WIB
Selengkapnya",2020-10-24 14:05:56
,,TOKOPEDIA,mitrasanasemarang,,Kota Semarang ,,,78262,,,Power Merchant,https://www.tokopedia.com/mitrasanasem/peptibren-vanilla-210gr?src=topads,Peptibren Vanilla - 210gr,,,81,"Deskripsi Peptibren Vanilla - 210gr

Details

Stroke adalah kondisi yang terjadi ketika pasokan darah ke otak terputus akibat penyumbatan atau pecahnya pembuluh darah, sehingga terjadi kematian sel-sel pada sebagian area di otak. Stroke adalah kondisi kesehatan yang serius yang membutuhkan penanganan cepat. Ketika pasokan darah yang membawa oksigen dan nutrisi ke otak terputus, maka sel-sel otak akan mulai mati. Karena itu semakin cepat penderita ditangani, kerusakan yang terjadi pun semakin kecil bahkan kematian bisa dihindari.



Spesifikasi:

1. Berat 210gr

2. Bentuk cair

3. Rasa Vanila



Keunggulan:

1. Bentuk makanan cair

2. Suplementasi tinggi protein

3. Rendah lemak jenuh



Kegunaan:

1. Dapat mempercepat rehabilitasi pasien stroke dari segi motorik maupun kognitif.

2. Melindungi dan memperbaiki membran sel saraf",2020-10-24 14:05:59
